제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어떤+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.11.12.|2020.11.16.&section=kin&page=1
콧등이 빨갛게 부어오르고 안에 뭐가 있는것 처럼 딱딱한게 아파요,"코가 빨갛게 부풀어 올랐는데 안은 딱딱하구요 누르면 아프네요. 여드름? 염증? 어떤걸까요? 이대로 계속 볼록 계속 올라와서 울퉁불퉁한 흉이 질수도 있을까요..ㅠ여드름인가 싶어서 짜보기도 하고, 고름인가 싶어서 소독한 바늘로 살짝 찔러도 보았는데 겉면만 건드려서 인지 피만 나오고 부피가 줄어들지도 않는것 같아요..흐르는 물에 비누로 깨끗이 세안하고 일단 후시딘 발라놨는데.. 이게 대체 뭔지 모르겠어요..ㅠㅠ",뾰로지 처럼 난것 같은데요딱딱하니 아프시겠어요코에 그런거 나면 조금만 스쳐도 아프거든요없어지지 않고 계속 있으면 병원에 한번 가보시는것이 어떨까요?
콧등이 빨갛게 부어오르고 안에 뭐가 있는것 처럼 딱딱한게 아파요,"코가 빨갛게 부풀어 올랐는데 안은 딱딱하구요 누르면 아프네요. 여드름? 염증? 어떤걸까요? 이대로 계속 볼록 계속 올라와서 울퉁불퉁한 흉이 질수도 있을까요..ㅠ여드름인가 싶어서 짜보기도 하고, 고름인가 싶어서 소독한 바늘로 살짝 찔러도 보았는데 겉면만 건드려서 인지 피만 나오고 부피가 줄어들지도 않는것 같아요..흐르는 물에 비누로 깨끗이 세안하고 일단 후시딘 발라놨는데.. 이게 대체 뭔지 모르겠어요..ㅠㅠ","사진처럼 트러블 붉은기 흉터 등 모든 여드름은 약산성 제품을 정확하게 사용하면 효과적으로 치료할 수 있습니다. 우리 피부막은 머리부터 발끝까지 약산성으로 이루어져 있어서 피부에 사용하는 모든 것은 순도 좋은 약산성 제품을 사용해야 됩니다. ​점점 나빠지거나, 대부분 제품을 열심히 사용해도 효과가 없는 이유는 대부분의 일반 제품에 들어있는 알칼리 성분 때문에 피부막과 밸런스에문제가 발생하고 유수분 밸런스가 깨지면서 계속 건조해지고 여드름이 발생해요.​저는 여드름이 있었을때 얼굴, 몸에 있었고, 노랗게 고름딱지가 생기거나, 피지가 정말 많이 나왔습니다.피부과에 가면 압출하거나 레이저, 약만 받았어요. 그렇게 몇년 치료받고 알게 된 사실은 피부과는 증상 완치가 아니고 호전입니다. 단순한 사실을 알기까지 너무 많은 시간과 돈을 투자했어요.​제품을 열심히 사용해도 효과가 없는 이유는 제품의 성분 때문이에요 트러블을 개선하기 위해서는 제일 중요한 건 ​내피부에 맞는 제품을 선택하는 거에요 제품 성분 보는 방법 알려드릴게요​좋은 성분은 모든 제품을 만들 때 사용합니다, 중요한 것은 증량제를 어떤 것을 사용했나를 봐야합니다.증량제란 대부분 화장품을 만들때 유효성분 20% + 증량제 80% 사용해서 만들고이때 증량제는 기름 찌꺼기나, 일반 사람들은 이름을 들어도 알 수 없는 값싼 성분을 사용합니다.원가 50원 100원의 제품이 광고나 소매 도매를 통해 적게는 3만원~15만원 넘게 판매되고 있어요http://geon180320.blog.me/221316964367 질문자님 피부에 맞는 관리 방법이에요​질문자님 피부상태를 알면 더 자세히 알려드릴 수 있어요 https://open.kakao.com/o/s7KFVs1b​모르는 거 있으면 댓글이나 톡주세요 도와드릴게요"
길고양이 물림,길고양이랑 놀아주다가 방금 길고양이가 손을 물었는데요물린지 얼마 안 됐는데 꽤 세게 물려서 그런지 지금 손이 이래요 ㅠ병원 가야 하나요?? 일단 집에서 소독은 할 거예요,어떤 병을 옮길지 모르니 병원 한번 가보세요.
치질인가요,막 앉을 때 볼일 볼 때 항문에서 미친듯이 짜릿하고 찢어지는 듯한 고통이 오고 간지럽고 팬티라이너나 휴지에 피가 살짝 묻어있는데 치질일까요?병원가야할까요?,큰병원 가셔서요  1층로비 가면 접수받는데 있을꺼에요 번호표 뽑으시고요 내순서 기달리시면 됩니다 내번호표 내차레 오면요 치질때문에 왔다고 하면요 어디로가세요 안내를 자세하게 알려주실거에요 약간 치질의심 되긴하네요 빨리병원 가셔서 원인이 어떤상항인지 자세하게 알아보시는게 오히려 낫다고 보여집니다 .
치질인가요,막 앉을 때 볼일 볼 때 항문에서 미친듯이 짜릿하고 찢어지는 듯한 고통이 오고 간지럽고 팬티라이너나 휴지에 피가 살짝 묻어있는데 치질일까요?병원가야할까요?,아무래도 초기 증상이신 것 같은데요병원을 가셔서 진단 받으심이 가장 좋을 것 같아요저도 그 찌릿한 고통을 참다가 결국엔 수술까지 했기 때문에그 안타까움을 초기에 피하셨으면 좋겠어요나중에 배변 후에 팬티가 젖는 경우도 생겼었거든요​​병원에 가보시면 의사가 추천해주는 약이 있을텐데 꼭 챙겨 드시고​아침 저녁으로 가능하면 좌욕해주시면 좋아요좌욕기능이 있는 비데가 있다고 하는데 초기증상으로 비데설치까지는 좀 부담이니까좌욕기 중에 마사지 기능까지 됬던 좌용기 추천해드리고 가요​빠른 치유 되셨으면 좋겠어요ㅠ​https://coupa.ng/bMuEwq              NEW 클레오 하이스파 무선 버블 좌욕기 LW-1000 (약쑥30봉) COUPANG coupa.ng            ​​​​​                    ​
치질인가요,막 앉을 때 볼일 볼 때 항문에서 미친듯이 짜릿하고 찢어지는 듯한 고통이 오고 간지럽고 팬티라이너나 휴지에 피가 살짝 묻어있는데 치질일까요?병원가야할까요?,"말씀하신 증상만으로는 정확한 진단은 어려우나 치질을 의심해볼 수 있습니다.서둘러 늦지 않게 병원 진단을 받아보시길 권합니다.​일생동안 흔히 경험해볼 수 있는 감기나 두통과 달리,항문에 피가 나거나 통증이 느껴지면 막연하게 두려움에 떠셨을 겁니다.​매일 배변활동과 직립보행으로 중력의 영향을 받는 우리에게치질은 감기처럼 흔한 질환입니다.​치질의 주 증상으로는 항문쪽 돌출과 통증, 출혈이 있습니다.그 외에도 상열감, 수족냉증, 변비, 짜증, 두통, 불면증이 함께 동반됩니다.​평소에 잘못된 식습관과 지속되는 스트레스와 과로, 음주 및 흡연 등건강하지 못한 생활은 치질 발병률을 높이는 원인이 됩니다.즉, 치질은 몸의 이상신호로 이해할 수 있습니다.​치질치료를 받고 싶은데 자꾸만 망설이게 되시나요?인터넷을 통해 치질에 대한 수 많은 치료 정보를 확인할 수 있지만그 전에 치질치료에 앞서 노출에 대한 부담감, 수술후 부작용, 재발걱정을 떨쳐내기 어려우셨을 마음, 충분히 이해됩니다.​그렇다면 시야를 넓혀 비수술 치질치료를 살펴보시길 바랍니다.단 기간에 즉각적으료 치료효과를 볼 수 있는 수술과 달리별도의 회복기간과 부작용, 노출 걱정없이 만족스러운 치료 결과를 얻으실 수 있습니다.​치질은 항문만의 문제가 아닙니다.건강 이상신호로 몸 전체를 살펴볼 필요가 있습니다.​직접적인 환부 노출없이 마음편히 치료받을 수 있는 비수술 치질치료 정보가 궁금하시다면아래 태그를 확인해주시길 바랍니다. 감사합니다."
치질인가요,막 앉을 때 볼일 볼 때 항문에서 미친듯이 짜릿하고 찢어지는 듯한 고통이 오고 간지럽고 팬티라이너나 휴지에 피가 살짝 묻어있는데 치질일까요?병원가야할까요?,"치질 증상으로 보여지며비대면 상담이 가능한 비수술 치질전문 한고를 추천드립니다.​치질 증상으로 인해 걱정이 많으시리라 생각됩니다.항문출혈의 대부분 원인은 치질에서 비롯됩니다.​치질은 포괄적인 의미로 항문에 생긴 질환을 통칭하는 것으로치열, 치핵, 치루 등이 있고 방치하게 되면 심한 통증이발생하며 수술후에도 생활습관을 교정하지 않으면재발률이 상당히 높기에 각별한 주의가 필요한 항문 질환입니다.​치질은 반드시 수술해야 하는 질환이 아니며되도록 비수술적 치료를 하는 것이 좋습니다.생활습관과 배변습관을 교정하고 정확한 치료를 하게 되면대부분의 치질 질환은 비수술치료로 완치 가능합니다.​한고에서는 권대현 한의학 박사님과 한고비방이 15년의 공동연구와임상실험 후 개발한 항문 치료 연고를 환자분의 증상에 맞게처방해드리고 있으며 수치심이 없는 비수술 치료로 관리해드리고생활습관 교정과 재발방지를 도와드리고 있습니다.​한고의 공식 블로그를 통해 빠른 상담 받아보시길 권하며좋은 결과 있으시길 바랍니다.​​https://blog.naver.com/vivangs              천연 한방으로 고은 한고 : 네이버 블로그 권대현 한의학박사가 만든 난치성피부전용 한방화장품,한방흑오일 생약연구소 비방의 공식블로그입니다. (건선.아토피.한포진.전지역 무료샘플가능) (비염.치질전용 7일환불보장이벤트) blog.naver.com            ​"
한번 다녀왔습니다 이초희가 사무직 때려치우고나중에 하고 싶은일이 생겼다고 대학교 들어가서 졸업후나희 규진이 일하는 병원에 들어갔던데 다희가 취업한 일이어떤 일이었는지 알수 있을까요 ?,"가락동 60대 중반/남 간암요양병원 간암수술 후에 요양병원 가는게 도움이 될까요? 어떤치료들을 하면서 좋은건지 알려주세요 안녕하세요, 닥톡-네이버 지식iN 상담의사...",간호사요!
발바닥 무좀,저가 어느순간부터 신발바꾸고 나서부터 발상태가 이렇게 되었는데 무좀인지 먼지 모르겠습니다 보시고 어떤건지 알려주세요 좋은약이나 병원있으면 말씀해주세오 내공 1000드립니다,"무좀보다는 쉽게 치료가 가능한 각질이 파이고 냄새나는 소와각질융해증과 비교후 맞다면 발가락 전체에 통기성을 높이는 2구형 연결구조로 고온다습한 환경을 개선하면서 바르는 항생제연고인 후시닌 바르면 쉽게 치료나 예방도 가능합니다​소와각질융해증과 발냄새에 가장 큰 원인은 땀과 발밑에 발가락의 안쪽 첫마디와 4개의 발가락사이사이의 피부가 접히고 겹치는 부분에서 발생한 피부열과 습기가 발생하면서발산하지못하고 양말과 합성수지인 깔창과 신발에 덮이고, 발에서 나오는 땀과 피부온도가 발가락사이로 올라가면서 곰팡이균이 잘자라는 고온다습한 환경이 만들어지게 되고, 일상 생활시 발가락밑 첫 마디에 습기가 바닥쪽을 향하므로 습기와 발의 온도가 위로 바로 발산하지 못하고 바닥의 밀집된 좁은 공간에 습한환경에서 피부열과 땀이 뒤엉켜지면서 민감한 발가락에 접히고 겹치는 피부에 소와각질융해증이나 발냄새의 원인이 됩니다                               소와각질융해증과 발냄새제거로 발밑 고온다습한 환경을 개선하기위해서 많은 분들이 발가락 양말을 착용하고 저 또한 착용했지만, 오히려 더 답답하고 발가락을 하나씩 덮고 있다는 생각과 양말이 더 축축해져 답답하고 발냄새도 심해진다는 느낌이 들면서 발가락을 제일 간단하게 이격시켜 통기성으로 피부열을 내려 고온다습한 환경을 개선해서 소와각질융해증균이 자라지 못하게하는 환경을 알게 됐습니다.                    ​[ 발가락사이와 발가락밑 접히는 곳에 위치하는 2구형 연결구조 발습기제거밴드 ]​소와각질융해증이나 발냄새나 피부질환은 일상생활시 예방이 중요하므로 발가락밑 접히는 안쪽부분을 이격시키면서 발가락사이사이에 겹치는 부분에 통기성으로 피부열을 내려서 바닥으로 향하는 열과 땀을 흡수해서 위로 올려 발산해서 고온다습한 환경을 예방하는게 이상적인 소와각질융해증이나 발냄새 예방법이라고 봅니다.​가장간결하고 간단하게 발가락사이를 이격시켜서 피부열을 내리고 피부열과 땀을 흡수해서 통기성으로 바로 위로 올려 발산시키는 2구형 연결구조는 네이버 검색창에서 [발습기제거밴드] 찾아보시면 확인 가능합니다. 참고하셔서 빠른 쾌유를 바랍니다. (소와각질융해증과 발냄새로 신발벗는 식당은 출입을 못한 경험이 많습니다)* 제품 구조에 대한 본인이 작성한 이미지와 저작물로 광고료를 받는 답글이 아닙니다 *"
발바닥 무좀,저가 어느순간부터 신발바꾸고 나서부터 발상태가 이렇게 되었는데 무좀인지 먼지 모르겠습니다 보시고 어떤건지 알려주세요 좋은약이나 병원있으면 말씀해주세오 내공 1000드립니다,신발이작아서 굳은살이 생긴겁니다무좀은 아니고요
